norm_addr,raw_addr,lon,lat,score,source,ts
서울특별시 성동구 금호동4가 235,서울특별시 성동구 금호동4가 235,,,0.0,kakao,2025-10-04 17:03:59.972089+00:00
서울특별시 성동구 금호동4가 480번지,서울특별시 성동구 금호동4가 480번지,,,0.0,kakao,2025-10-04 16:51:35.323298+00:00
서울특별시 성동구 금호동4가 56-1번지,서울특별시 성동구 금호동4가 56-1번지,,,0.0,kakao,2025-10-04 16:56:04.048873+00:00
서울특별시 성동구 마장동 784번지,서울특별시 성동구 마장동 784번지,,,0.0,kakao,2025-10-04 17:00:40.544491+00:00
서울특별시 성동구 상왕십리동 12-37번지,서울특별시 성동구 상왕십리동 12-37번지,,,0.0,kakao,2025-10-04 17:03:29.479025+00:00
서울특별시 성동구 성수1가동 656-421번지 장미아파트,서울특별시 성동구 성수1가동 656-421번지 장미아파트,,,0.0,kakao,2025-10-04 17:04:08.369858+00:00
서울특별시 성동구 성수동 656-1267번지,서울특별시 성동구 성수동 656-1267번지,,,0.0,kakao,2025-10-04 16:51:34.271309+00:00
서울특별시 성동구 성수동1가 656-421,서울특별시 성동구 성수동1가 656-421,,,0.0,kakao,2025-10-04 16:56:33.539109+00:00
서울특별시 성동구 성수동1가 72-10번지,서울특별시 성동구 성수동1가 72-10번지,,,0.0,kakao,2025-10-04 16:53:42.037741+00:00
서울특별시 성동구 성수동2가 219-4번지,서울특별시 성동구 성수동2가 219-4번지,,,0.0,kakao,2025-10-04 16:52:45.136843+00:00
서울특별시 성동구 성수동2가 506번지,서울특별시 성동구 성수동2가 506번지,,,0.0,kakao,2025-10-04 16:52:56.721328+00:00
서울특별시 성동구 성수동2가 572-7번지,서울특별시 성동구 성수동2가 572-7번지,,,0.0,kakao,2025-10-04 16:53:27.287840+00:00
서울특별시 성동구 옥수동 220-1,서울특별시 성동구 옥수동 220-1,,,0.0,kakao,2025-10-04 16:57:17.767879+00:00
서울특별시 성동구 옥수동 500번지,서울특별시 성동구 옥수동 500번지,,,0.0,kakao,2025-10-04 17:03:51.556107+00:00
서울특별시 성동구 옥수동 526-0,서울특별시 성동구 옥수동 526-0,,,0.0,kakao,2025-10-04 17:03:58.919281+00:00
서울특별시 성동구 용답동 108-1번지,서울특별시 성동구 용답동 108-1번지,,,0.0,kakao,2025-10-04 16:55:01.583424+00:00
서울특별시 성동구 용답동 234-0,서울특별시 성동구 용답동 234-0,,,0.0,kakao,2025-10-04 16:56:08.250929+00:00
서울특별시 성동구 응봉동 193-162번지,서울특별시 성동구 응봉동 193-162번지,,,0.0,kakao,2025-10-04 16:55:16.317127+00:00
서울특별시 성동구 하왕십리동 339-67번지,서울특별시 성동구 하왕십리동 339-67번지,,,0.0,kakao,2025-10-04 17:03:32.637664+00:00
서울특별시 성동구 하왕십리동 700번지,서울특별시 성동구 하왕십리동 700번지,,,0.0,kakao,2025-10-04 16:51:53.202842+00:00
서울특별시 성동구 하왕십리동 999번지 323필지,서울특별시 성동구 하왕십리동 999번지 323필지,,,0.0,kakao,2025-10-04 16:51:54.258365+00:00
서울특별시 성동구 행당동 248-0,서울특별시 성동구 행당동 248-0,,,0.0,kakao,2025-10-04 17:01:33.368484+00:00
서울특별시 성동구행당1동128번지,서울특별시 성동구행당1동128번지,,,0.0,kakao,2025-10-04 16:53:35.731490+00:00
서울특별시 성북구 길음동 31-1번지 일대,서울특별시 성북구 길음동 31-1번지 일대,,,0.0,kakao,2025-10-04 16:57:46.616325+00:00
서울특별시 성북구 길음동 498번지,서울특별시 성북구 길음동 498번지,,,0.0,kakao,2025-10-04 16:54:27.608942+00:00
서울특별시 성북구 길음동 542-1번지,서울특별시 성북구 길음동 542-1번지,,,0.0,kakao,2025-10-04 16:56:19.838145+00:00
서울특별시 성북구 길음동 612-10번지,서울특별시 성북구 길음동 612-10번지,,,0.0,kakao,2025-10-04 17:04:32.857218+00:00
서울특별시 성북구 돈암동 13-7 일대,서울특별시 성북구 돈암동 13-7 일대,,,0.0,kakao,2025-10-04 17:03:13.705690+00:00
서울특별시 성북구 돈암동 48-29,서울특별시 성북구 돈암동 48-29,,,0.0,kakao,2025-10-04 16:54:09.735109+00:00
서울특별시 성북구 돈암동 535번지,서울특별시 성북구 돈암동 535번지,,,0.0,kakao,2025-10-04 16:50:19.984700+00:00
서울특별시 성북구 돈암동 624 16필지,서울특별시 성북구 돈암동 624 16필지,,,0.0,kakao,2025-10-04 17:00:35.273265+00:00
서울특별시 성북구 동선동 304-2,서울특별시 성북구 동선동 304-2,,,0.0,kakao,2025-10-04 16:51:00.552485+00:00
서울특별시 성북구 동소문동2가 33번지 248필지,서울특별시 성북구 동소문동2가 33번지 248필지,,,0.0,kakao,2025-10-04 16:57:12.509988+00:00
서울특별시 성북구 보문동 6가 207번지,서울특별시 성북구 보문동 6가 207번지,,,0.0,kakao,2025-10-04 16:50:21.036523+00:00
서울특별시 성북구 보문동1가 196-11번지,서울특별시 성북구 보문동1가 196-11번지,,,0.0,kakao,2025-10-04 16:50:23.139710+00:00
서울특별시 성북구 보문동3가 225번지 일대,서울특별시 성북구 보문동3가 225번지 일대,,,0.0,kakao,2025-10-04 17:03:16.866149+00:00
서울특별시 성북구 삼선동2가 296번지,서울특별시 성북구 삼선동2가 296번지,,,0.0,kakao,2025-10-04 16:50:24.191001+00:00
서울특별시 성북구 석관동 261-98,서울특별시 성북구 석관동 261-98,,,0.0,kakao,2025-10-04 16:59:15.289388+00:00
서울특별시 성북구 석관동 332-113,서울특별시 성북구 석관동 332-113,,,0.0,kakao,2025-10-04 17:00:36.326659+00:00
서울특별시 성북구 석관동 332-179,서울특별시 성북구 석관동 332-179,,,0.0,kakao,2025-10-04 17:00:33.165258+00:00
서울특별시 성북구 석관동 332-46번지,서울특별시 성북구 석관동 332-46번지,,,0.0,kakao,2025-10-04 16:56:41.975910+00:00
서울특별시 성북구 석관동 334-69,서울특별시 성북구 석관동 334-69,,,0.0,kakao,2025-10-04 17:01:32.324426+00:00
서울특별시 성북구 석관동 58-56번지,서울특별시 성북구 석관동 58-56번지,,,0.0,kakao,2025-10-04 16:56:34.590113+00:00
서울특별시 성북구 석관동338-540번지,서울특별시 성북구 석관동338-540번지,,,0.0,kakao,2025-10-04 17:03:14.759435+00:00
서울특별시 성북구 성북동 179-68번지,서울특별시 성북구 성북동 179-68번지,,,0.0,kakao,2025-10-04 16:54:25.510386+00:00
서울특별시 성북구 성북동 226-103번지,서울특별시 성북구 성북동 226-103번지,,,0.0,kakao,2025-10-04 16:53:13.586334+00:00
서울특별시 성북구 성북동 300-5,서울특별시 성북구 성북동 300-5,,,0.0,kakao,2025-10-04 16:51:32.162098+00:00
서울특별시 성북구 안암동3가 132-17번지,서울특별시 성북구 안암동3가 132-17번지,,,0.0,kakao,2025-10-04 16:55:27.178935+00:00
서울특별시 성북구 안암동3가 136-1번지,서울특별시 성북구 안암동3가 136-1번지,,,0.0,kakao,2025-10-04 16:50:25.240999+00:00
서울특별시 성북구 안암동3가 54-0,서울특별시 성북구 안암동3가 54-0,,,0.0,kakao,2025-10-04 16:51:37.424255+00:00
서울특별시 성북구 장위동 189-3,서울특별시 성북구 장위동 189-3,,,0.0,kakao,2025-10-04 16:56:30.372227+00:00
서울특별시 성북구 장위동 219-114,서울특별시 성북구 장위동 219-114,,,0.0,kakao,2025-10-04 16:51:36.378375+00:00
서울특별시 성북구 장위동 219-133,서울특별시 성북구 장위동 219-133,,,0.0,kakao,2025-10-04 16:55:39.809842+00:00
서울특별시 성북구 장위동 232-125,서울특별시 성북구 장위동 232-125,,,0.0,kakao,2025-10-04 17:01:04.724054+00:00
서울특별시 성북구 장위동 232-41,서울특별시 성북구 장위동 232-41,,,0.0,kakao,2025-10-04 16:54:14.986624+00:00
서울특별시 성북구 장위동 233-42,서울특별시 성북구 장위동 233-42,,,0.0,kakao,2025-10-04 16:55:41.913644+00:00
서울특별시 성북구 장위동 233-552번지,서울특별시 성북구 장위동 233-552번지,,,0.0,kakao,2025-10-04 16:50:26.294591+00:00
서울특별시 성북구 장위동 238-83,서울특별시 성북구 장위동 238-83,,,0.0,kakao,2025-10-04 17:02:47.004165+00:00
서울특별시 성북구 장위동 25-55,서울특별시 성북구 장위동 25-55,,,0.0,kakao,2025-10-04 16:57:03.050048+00:00
서울특별시 성북구 장위동 305일대,서울특별시 성북구 장위동 305일대,,,0.0,kakao,2025-10-04 16:50:43.721602+00:00
서울특별시 성북구 장위동 62-1번지,서울특별시 성북구 장위동 62-1번지,,,0.0,kakao,2025-10-04 16:56:48.322336+00:00
서울특별시 성북구 장위동 65-107번지,서울특별시 성북구 장위동 65-107번지,,,0.0,kakao,2025-10-04 16:55:38.760440+00:00
서울특별시 성북구 장위동 66-146,서울특별시 성북구 장위동 66-146,,,0.0,kakao,2025-10-04 17:02:33.341007+00:00
서울특별시 성북구 장위동 68-37,서울특별시 성북구 장위동 68-37,,,0.0,kakao,2025-10-04 16:55:28.234002+00:00
서울특별시 성북구 장위동 68-435,서울특별시 성북구 장위동 68-435,,,0.0,kakao,2025-10-04 16:59:50.061452+00:00
서울특별시 성북구 장위동 68-833,서울특별시 성북구 장위동 68-833,,,0.0,kakao,2025-10-04 16:55:36.657487+00:00
서울특별시 성북구 장위동 85-0,서울특별시 성북구 장위동 85-0,,,0.0,kakao,2025-10-04 17:01:35.471880+00:00
서울특별시 성북구 장위동173-114,서울특별시 성북구 장위동173-114,,,0.0,kakao,2025-10-04 16:55:30.333896+00:00
서울특별시 성북구 정릉동 10,서울특별시 성북구 정릉동 10,,,0.0,kakao,2025-10-04 17:03:15.809688+00:00
서울특별시 성북구 정릉동 175번지,서울특별시 성북구 정릉동 175번지,,,0.0,kakao,2025-10-04 16:55:40.862512+00:00
서울특별시 성북구 정릉동 218-1,서울특별시 성북구 정릉동 218-1,,,0.0,kakao,2025-10-04 16:55:37.710859+00:00
서울특별시 성북구 정릉동 385-1,서울특별시 성북구 정릉동 385-1,,,0.0,kakao,2025-10-04 17:00:22.645230+00:00
서울특별시 성북구 정릉동 452-3,서울특별시 성북구 정릉동 452-3,,,0.0,kakao,2025-10-04 17:00:34.224617+00:00
서울특별시 성북구 정릉동 506-159,서울특별시 성북구 정릉동 506-159,,,0.0,kakao,2025-10-04 16:57:38.804265+00:00
서울특별시 성북구 정릉동 539-1번지 일대,서울특별시 성북구 정릉동 539-1번지 일대,,,0.0,kakao,2025-10-04 17:04:12.586699+00:00
서울특별시 성북구 정릉동 545-12,서울특별시 성북구 정릉동 545-12,,,0.0,kakao,2025-10-04 17:04:52.857898+00:00
서울특별시 성북구 정릉동 640-17번지 일대,서울특별시 성북구 정릉동 640-17번지 일대,,,0.0,kakao,2025-10-04 17:04:20.224521+00:00
서울특별시 성북구 정릉동 670-24,서울특별시 성북구 정릉동 670-24,,,0.0,kakao,2025-10-04 16:51:31.114693+00:00
서울특별시 성북구 정릉동 757번지,서울특별시 성북구 정릉동 757번지,,,0.0,kakao,2025-10-04 16:56:47.272976+00:00
서울특별시 성북구 정릉동 895-0,서울특별시 성북구 정릉동 895-0,,,0.0,kakao,2025-10-04 17:01:48.091273+00:00
서울특별시 성북구 정릉로27길 123 B01호,서울특별시 성북구 정릉로27길 123 B01호,,,0.0,kakao,2025-10-04 16:54:45.492146+00:00
서울특별시 성북구 종암동 112-37,서울특별시 성북구 종암동 112-37,,,0.0,kakao,2025-10-04 16:50:55.280387+00:00
서울특별시 성북구 종암동 125-35,서울특별시 성북구 종암동 125-35,,,0.0,kakao,2025-10-04 17:01:26.024905+00:00
서울특별시 성북구 종암동 3-10,서울특별시 성북구 종암동 3-10,,,0.0,kakao,2025-10-04 17:02:32.290172+00:00
서울특별시 성북구 종암동 3-745,서울특별시 성북구 종암동 3-745,,,0.0,kakao,2025-10-04 17:02:28.082036+00:00
서울특별시 성북구 종암동 81-188,서울특별시 성북구 종암동 81-188,,,0.0,kakao,2025-10-04 16:53:15.708763+00:00
서울특별시 성북구 종암동 95-2번지,서울특별시 성북구 종암동 95-2번지,,,0.0,kakao,2025-10-04 17:04:07.318877+00:00
서울특별시 성북구 하월곡동 40-107,서울특별시 성북구 하월곡동 40-107,,,0.0,kakao,2025-10-04 16:56:28.256511+00:00
서울특별시 성북구 하월곡동 70-4,서울특별시 성북구 하월곡동 70-4,,,0.0,kakao,2025-10-04 16:59:10.002548+00:00
서울특별시 성북구 하월곡동 88번지 일대,서울특별시 성북구 하월곡동 88번지 일대,,,0.0,kakao,2025-10-04 16:56:49.374333+00:00
서울특별시 성북구26길 13-9,서울특별시 성북구26길 13-9,,,0.0,kakao,2025-10-04 16:50:57.390418+00:00
서울특별시 송파구 가락동 138-0,서울특별시 송파구 가락동 138-0,,,0.0,kakao,2025-10-04 16:54:28.665451+00:00
서울특별시 송파구 가락동 140-0,서울특별시 송파구 가락동 140-0,,,0.0,kakao,2025-10-04 17:00:51.058143+00:00
서울특별시 송파구 가락동 161-3,서울특별시 송파구 가락동 161-3,,,0.0,kakao,2025-10-04 16:51:21.642372+00:00
서울특별시 송파구 가락동 176-0,서울특별시 송파구 가락동 176-0,,,0.0,kakao,2025-10-04 16:59:01.551921+00:00
서울특별시 송파구 가락동 192-0,서울특별시 송파구 가락동 192-0,,,0.0,kakao,2025-10-04 16:56:32.483908+00:00
서울특별시 송파구 가락동 479-0,서울특별시 송파구 가락동 479-0,,,0.0,kakao,2025-10-04 16:50:48.976486+00:00
서울특별시 송파구 가락동 55번지,서울특별시 송파구 가락동 55번지,,,0.0,kakao,2025-10-04 16:51:44.788773+00:00
서울특별시 송파구 가락동 96-1,서울특별시 송파구 가락동 96-1,,,0.0,kakao,2025-10-04 17:02:56.469321+00:00
서울특별시 송파구 가락로192 송파한양2차아파트,서울특별시 송파구 가락로192 송파한양2차아파트,,,0.0,kakao,2025-10-04 16:56:10.363131+00:00
서울특별시 송파구 거여동 234-0,서울특별시 송파구 거여동 234-0,,,0.0,kakao,2025-10-04 16:49:59.967375+00:00
서울특별시 송파구 거여동 549-0,서울특별시 송파구 거여동 549-0,,,0.0,kakao,2025-10-04 17:01:37.576464+00:00
서울특별시 송파구 거여동 6-0,서울특별시 송파구 거여동 6-0,,,0.0,kakao,2025-10-04 17:02:29.135473+00:00
서울특별시 송파구 거여동 697번지일대,서울특별시 송파구 거여동 697번지일대,,,0.0,kakao,2025-10-04 16:52:27.995845+00:00
서울특별시 송파구 동남로 160,서울특별시 송파구 동남로 160,,,0.0,kakao,2025-10-04 16:58:05.566110+00:00
서울특별시 송파구 동남로18길 44,서울특별시 송파구 동남로18길 44,,,0.0,kakao,2025-10-04 16:58:17.181016+00:00
서울특별시 송파구 마천동 194-1,서울특별시 송파구 마천동 194-1,,,0.0,kakao,2025-10-04 16:59:47.953671+00:00
서울특별시 송파구 마천동 283,서울특별시 송파구 마천동 283,,,0.0,kakao,2025-10-04 16:56:00.881957+00:00
서울특별시 송파구 마천동 323번지 일대,서울특별시 송파구 마천동 323번지 일대,,,0.0,kakao,2025-10-04 16:58:36.184979+00:00
서울특별시 송파구 마천동 45,서울특별시 송파구 마천동 45,,,0.0,kakao,2025-10-04 17:01:49.137276+00:00
서울특별시 송파구 문정동 136번지,서울특별시 송파구 문정동 136번지,,,0.0,kakao,2025-10-04 16:58:08.722214+00:00
서울특별시 송파구 문정동 72-3,서울특별시 송파구 문정동 72-3,,,0.0,kakao,2025-10-04 16:54:56.018953+00:00
서울특별시 송파구 방이동 217,서울특별시 송파구 방이동 217,,,0.0,kakao,2025-10-04 17:01:07.871645+00:00
서울특별시 송파구 방이동 225-0,서울특별시 송파구 방이동 225-0,,,0.0,kakao,2025-10-04 16:59:28.995051+00:00
서울특별시 송파구 석촌동 287-0,서울특별시 송파구 석촌동 287-0,,,0.0,kakao,2025-10-04 17:01:11.019546+00:00
서울특별시 송파구 송파동 100번지,서울특별시 송파구 송파동 100번지,,,0.0,kakao,2025-10-04 17:04:49.704945+00:00
서울특별시 송파구 송파동 161,서울특별시 송파구 송파동 161,,,0.0,kakao,2025-10-04 16:59:19.511437+00:00
서울특별시 송파구 송파동 166번지,서울특별시 송파구 송파동 166번지,,,0.0,kakao,2025-10-04 16:58:59.439866+00:00
서울특별시 송파구 송파동 167번지,서울특별시 송파구 송파동 167번지,,,0.0,kakao,2025-10-04 17:03:57.867202+00:00
서울특별시 송파구 신천동 17-6,서울특별시 송파구 신천동 17-6,,,0.0,kakao,2025-10-04 16:53:20.970257+00:00
서울특별시 송파구 신천동 20-4 진주APT,서울특별시 송파구 신천동 20-4 진주APT,,,0.0,kakao,2025-10-04 16:53:30.455989+00:00
서울특별시 송파구 신천동 7번지 11번지,서울특별시 송파구 신천동 7번지 11번지,,,0.0,kakao,2025-10-04 16:56:54.626448+00:00
서울특별시 송파구 오금동 143-1,서울특별시 송파구 오금동 143-1,,,0.0,kakao,2025-10-04 16:59:43.738206+00:00
서울특별시 송파구 오금동 147-0,서울특별시 송파구 오금동 147-0,,,0.0,kakao,2025-10-04 17:01:50.189767+00:00
서울특별시 송파구 오금동 166-0,서울특별시 송파구 오금동 166-0,,,0.0,kakao,2025-10-04 16:59:04.724484+00:00
서울특별시 송파구 오금동 35-1,서울특별시 송파구 오금동 35-1,,,0.0,kakao,2025-10-04 17:00:08.985564+00:00
서울특별시 송파구 오금동 36-1번지,서울특별시 송파구 오금동 36-1번지,,,0.0,kakao,2025-10-04 17:01:09.971189+00:00
서울특별시 송파구 오금동 43-0,서울특별시 송파구 오금동 43-0,,,0.0,kakao,2025-10-04 16:59:59.527551+00:00
서울특별시 송파구 잠실동 101-1번지 일원,서울특별시 송파구 잠실동 101-1번지 일원,,,0.0,kakao,2025-10-04 16:55:31.385540+00:00
서울특별시 송파구 잠실동 27번지,서울특별시 송파구 잠실동 27번지,,,0.0,kakao,2025-10-04 16:52:39.593413+00:00
서울특별시 송파구 잠실본동 320번지,서울특별시 송파구 잠실본동 320번지,,,0.0,kakao,2025-10-04 16:57:37.746891+00:00
서울특별시 송파구 풍납2동 388-7번지389 2필지,서울특별시 송파구 풍납2동 388-7번지389 2필지,,,0.0,kakao,2025-10-04 16:54:40.228133+00:00
서울특별시 송파구 풍납동 146번지 1필지,서울특별시 송파구 풍납동 146번지 1필지,,,0.0,kakao,2025-10-04 17:03:50.506057+00:00
서울특별시 송파구 풍납동 147-1,서울특별시 송파구 풍납동 147-1,,,0.0,kakao,2025-10-04 16:51:51.090034+00:00
서울특별시 송파구 풍납동 299-1,서울특별시 송파구 풍납동 299-1,,,0.0,kakao,2025-10-04 16:54:54.964114+00:00
서울특별시 송파구 풍납동 406-0,서울특별시 송파구 풍납동 406-0,,,0.0,kakao,2025-10-04 16:59:42.688968+00:00
서울특별시 양천구 목4동 803-2,서울특별시 양천구 목4동 803-2,,,0.0,kakao,2025-10-04 17:04:18.886560+00:00
서울특별시 양천구 목동 632-1번지,서울특별시 양천구 목동 632-1번지,,,0.0,kakao,2025-10-04 16:55:59.828925+00:00
서울특별시 양천구 목동 911-0,서울특별시 양천구 목동 911-0,,,0.0,kakao,2025-10-04 17:02:42.800829+00:00
서울특별시 양천구 신월2동 487-4 31필지,서울특별시 양천구 신월2동 487-4 31필지,,,0.0,kakao,2025-10-04 17:03:12.655314+00:00
서울특별시 양천구 신월2동 603-,서울특별시 양천구 신월2동 603-,,,0.0,kakao,2025-10-04 17:03:47.357590+00:00
서울특별시 양천구 신월2동 612-13번지,서울특별시 양천구 신월2동 612-13번지,,,0.0,kakao,2025-10-04 17:03:45.255308+00:00
서울특별시 양천구 신월4동 410-12번지 2필지,서울특별시 양천구 신월4동 410-12번지 2필지,,,0.0,kakao,2025-10-04 17:03:41.052224+00:00
서울특별시 양천구 신월6동 551 번지일대,서울특별시 양천구 신월6동 551 번지일대,,,0.0,kakao,2025-10-04 16:56:02.988498+00:00
서울특별시 양천구 신월동 144-20,서울특별시 양천구 신월동 144-20,,,0.0,kakao,2025-10-04 16:49:44.151700+00:00
서울특별시 양천구 신월동 159-192,서울특별시 양천구 신월동 159-192,,,0.0,kakao,2025-10-04 17:04:03.115332+00:00
서울특별시 양천구 신월동 432-6,서울특별시 양천구 신월동 432-6,,,0.0,kakao,2025-10-04 17:03:08.050981+00:00
서울특별시 양천구 신월동 489-3외,서울특별시 양천구 신월동 489-3외,,,0.0,kakao,2025-10-04 16:53:50.467359+00:00
서울특별시 양천구 신월동 606-0,서울특별시 양천구 신월동 606-0,,,0.0,kakao,2025-10-04 16:53:38.887213+00:00
서울특별시 양천구 신월동 941-0,서울특별시 양천구 신월동 941-0,,,0.0,kakao,2025-10-04 16:52:26.947298+00:00
서울특별시 양천구 신정3동 1190-1번지,서울특별시 양천구 신정3동 1190-1번지,,,0.0,kakao,2025-10-04 16:53:34.680237+00:00
서울특별시 양천구 신정동 1033-1번지 일대,서울특별시 양천구 신정동 1033-1번지 일대,,,0.0,kakao,2025-10-04 16:52:55.657314+00:00
서울특별시 양천구 신정동 1150-41,서울특별시 양천구 신정동 1150-41,,,0.0,kakao,2025-10-04 16:52:49.348771+00:00
서울특별시 양천구 신정동 1152-1,서울특별시 양천구 신정동 1152-1,,,0.0,kakao,2025-10-04 17:02:20.714314+00:00
서울특별시 양천구 신정동 1175-28,서울특별시 양천구 신정동 1175-28,,,0.0,kakao,2025-10-04 16:52:31.157380+00:00
서울특별시 양천구 신정동 1182-1,서울특별시 양천구 신정동 1182-1,,,0.0,kakao,2025-10-04 16:55:42.968917+00:00
서울특별시 양천구 신정동 1200-1,서울특별시 양천구 신정동 1200-1,,,0.0,kakao,2025-10-04 16:57:43.012966+00:00
서울특별시 양천구 신정동 311-0,서울특별시 양천구 신정동 311-0,,,0.0,kakao,2025-10-04 17:02:50.156580+00:00
서울특별시 양천구 신정동 314-0,서울특별시 양천구 신정동 314-0,,,0.0,kakao,2025-10-04 16:53:54.669028+00:00
서울특별시 양천구 신정동 326-0,서울특별시 양천구 신정동 326-0,,,0.0,kakao,2025-10-04 17:02:48.056684+00:00
서울특별시 양천구 신정동 327-0,서울특별시 양천구 신정동 327-0,,,0.0,kakao,2025-10-04 16:49:43.097426+00:00
서울특별시 양천구 신정동 733-31,서울특별시 양천구 신정동 733-31,,,0.0,kakao,2025-10-04 16:50:18.940779+00:00
서울특별시 양천구 신정동 913번지,서울특별시 양천구 신정동 913번지,,,0.0,kakao,2025-10-04 17:00:54.206585+00:00
서울특별시 양천구신월5동8-1.8-14,서울특별시 양천구신월5동8-1.8-14,,,0.0,kakao,2025-10-04 17:04:04.170670+00:00
서울특별시 영등포구 국제금융로7길 20,서울특별시 영등포구 국제금융로7길 20,,,0.0,kakao,2025-10-04 17:02:21.767524+00:00
서울특별시 영등포구 국회대로 29길13 유원제일1차아파트,서울특별시 영등포구 국회대로 29길13 유원제일1차아파트,,,0.0,kakao,2025-10-04 16:49:47.322818+00:00
서울특별시 영등포구 당산동2가 30-2,서울특별시 영등포구 당산동2가 30-2,,,0.0,kakao,2025-10-04 16:59:32.149262+00:00
서울특별시 영등포구 당산동4가 92-0,서울특별시 영등포구 당산동4가 92-0,,,0.0,kakao,2025-10-04 16:50:03.132868+00:00
서울특별시 영등포구 당산동6가 104-0,서울특별시 영등포구 당산동6가 104-0,,,0.0,kakao,2025-10-04 17:02:07.034895+00:00
서울특별시 영등포구 대림동 700-1,서울특별시 영등포구 대림동 700-1,,,0.0,kakao,2025-10-04 16:57:23.024135+00:00
서울특별시 영등포구 대림동 801-5,서울특별시 영등포구 대림동 801-5,,,0.0,kakao,2025-10-04 17:03:04.895076+00:00
서울특별시 영등포구 대림동 893-47,서울특별시 영등포구 대림동 893-47,,,0.0,kakao,2025-10-04 16:59:41.638121+00:00
서울특별시 영등포구 대림동 990-7,서울특별시 영등포구 대림동 990-7,,,0.0,kakao,2025-10-04 17:03:05.946459+00:00
서울특별시 영등포구 도림동 162-94,서울특별시 영등포구 도림동 162-94,,,0.0,kakao,2025-10-04 16:53:24.139240+00:00
서울특별시 영등포구 문래동1가 70-1,서울특별시 영등포구 문래동1가 70-1,,,0.0,kakao,2025-10-04 16:58:22.474982+00:00
서울특별시 영등포구 문래동2가 14-84,서울특별시 영등포구 문래동2가 14-84,,,0.0,kakao,2025-10-04 16:57:15.661900+00:00
서울특별시 영등포구 문래동2가 35번지,서울특별시 영등포구 문래동2가 35번지,,,0.0,kakao,2025-10-04 16:49:48.374270+00:00
서울특별시 영등포구 문래동3가 16-32,서울특별시 영등포구 문래동3가 16-32,,,0.0,kakao,2025-10-04 16:59:14.236420+00:00
서울특별시 영등포구 문래동3가 76-1,서울특별시 영등포구 문래동3가 76-1,,,0.0,kakao,2025-10-04 17:04:53.912480+00:00
서울특별시 영등포구 문래동4가 23-6,서울특별시 영등포구 문래동4가 23-6,,,0.0,kakao,2025-10-04 16:56:51.472971+00:00
서울특별시 영등포구 문래동5가 22번지,서울특별시 영등포구 문래동5가 22번지,,,0.0,kakao,2025-10-04 16:58:03.470540+00:00
서울특별시 영등포구 선유동2로 56 유원제일2차아파트,서울특별시 영등포구 선유동2로 56 유원제일2차아파트,,,0.0,kakao,2025-10-04 16:58:27.758477+00:00
서울특별시 영등포구 선유서로 25길 5,서울특별시 영등포구 선유서로 25길 5,,,0.0,kakao,2025-10-04 16:54:50.759532+00:00
서울특별시 영등포구 신길5동 340-1,서울특별시 영등포구 신길5동 340-1,,,0.0,kakao,2025-10-04 16:51:01.604183+00:00
서울특별시 영등포구 신길동 1367-1,서울특별시 영등포구 신길동 1367-1,,,0.0,kakao,2025-10-04 17:01:34.416327+00:00
서울특별시 영등포구 신길동 145-40번지,서울특별시 영등포구 신길동 145-40번지,,,0.0,kakao,2025-10-04 16:56:44.091158+00:00
서울특별시 영등포구 신길동 147-80,서울특별시 영등포구 신길동 147-80,,,0.0,kakao,2025-10-04 16:55:53.518093+00:00
서울특별시 영등포구 신길동 1583-1번지,서울특별시 영등포구 신길동 1583-1번지,,,0.0,kakao,2025-10-04 16:49:46.266477+00:00
서울특별시 영등포구 신길동 190-0,서울특별시 영등포구 신길동 190-0,,,0.0,kakao,2025-10-04 16:53:52.564866+00:00
서울특별시 영등포구 신길동 1993외950필지,서울특별시 영등포구 신길동 1993외950필지,,,0.0,kakao,2025-10-04 16:55:11.057958+00:00
서울특별시 영등포구 신길동 2365-0,서울특별시 영등포구 신길동 2365-0,,,0.0,kakao,2025-10-04 16:52:24.842574+00:00
서울특별시 영등포구 신길동 240-16번지,서울특별시 영등포구 신길동 240-16번지,,,0.0,kakao,2025-10-04 16:57:14.614044+00:00
서울특별시 영등포구 신길동 3163번지,서울특별시 영등포구 신길동 3163번지,,,0.0,kakao,2025-10-04 16:56:11.415028+00:00
서울특별시 영등포구 신길동 325-57,서울특별시 영등포구 신길동 325-57,,,0.0,kakao,2025-10-04 17:01:23.920273+00:00
서울특별시 영등포구 신길동 337-246번지,서울특별시 영등포구 신길동 337-246번지,,,0.0,kakao,2025-10-04 16:55:45.071858+00:00
서울특별시 영등포구 신길동 347-50,서울특별시 영등포구 신길동 347-50,,,0.0,kakao,2025-10-04 16:55:12.102520+00:00
서울특별시 영등포구 신길동 3590-0,서울특별시 영등포구 신길동 3590-0,,,0.0,kakao,2025-10-04 16:51:23.745881+00:00
서울특별시 영등포구 신길동 39-3,서울특별시 영등포구 신길동 39-3,,,0.0,kakao,2025-10-04 16:59:26.889891+00:00
서울특별시 영등포구 신길동 420-92,서울특별시 영등포구 신길동 420-92,,,0.0,kakao,2025-10-04 16:59:24.785221+00:00
서울특별시 영등포구 신길동 4377,서울특별시 영등포구 신길동 4377,,,0.0,kakao,2025-10-04 16:51:41.629615+00:00
서울특별시 영등포구 신길동 442-2,서울특별시 영등포구 신길동 442-2,,,0.0,kakao,2025-10-04 17:02:12.289123+00:00
